Provincia,Partido,Localidad,ADSL,Cablemodem,Dial up,Fibra optica,Otros,Satelital,Wimax,Wireless,Total general
Santiago Del Estero,Capital,Los Cardozos,0,0,0,2,0,0,0,3,5
Santiago Del Estero,Capital,Yanda,0,0,0,0,0,0,0,38,38
Santiago Del Estero,Capital,Maco,0,0,0,0,0,0,0,78,78
Santiago Del Estero,Capital,Maquito,0,0,0,0,0,1,0,43,44
Santiago Del Estero,Capital,Morales,0,0,0,0,0,0,0,3,3
Santiago Del Estero,Capital,Vuelta de la Barranca,0,0,0,0,0,0,0,4,4
Santiago Del Estero,Capital,Puesto de San Antonio,0,0,0,0,0,1,0,0,1
Santiago Del Estero,Choya,Choya,53,0,0,3,0,3,0,0,59
Santiago Del Estero,Choya,Estación La Punta,478,0,0,0,0,0,0,0,478
Santiago Del Estero,Choya,Frías,1975,58,0,2390,0,2,0,782,5207
Santiago Del Estero,Choya,Laprida,0,0,0,3,0,0,0,5,8
Santiago Del Estero,Choya,Tapso,0,0,0,1,0,0,0,71,72
Santiago Del Estero,Choya,Villa La Punta,0,0,0,4,0,1,0,5,10
Santiago Del Estero,Copo,El Caburé,0,0,0,0,20,0,0,100,120
Santiago Del Estero,Copo,La Firmeza,0,0,0,0,0,0,0,20,20
Santiago Del Estero,Copo,Los Pirpintos,0,0,0,200,0,1,0,0,201
Santiago Del Estero,Copo,Los Tigres,0,0,0,0,80,0,0,50,130
Santiago Del Estero,Copo,Monte Quemado,0,0,0,243,2,6,0,0,251
Santiago Del Estero,Copo,Nueva Esperanza,0,0,0,0,0,1,0,50,51
Santiago Del Estero,Copo,Pampa de los Guanacos,0,0,0,203,0,3,0,0,206
Santiago Del Estero,Copo,San José del Boquerón,0,0,0,0,120,0,0,5,125
Santiago Del Estero,Copo,Urutaú,0,0,0,0,0,0,0,30,30
Santiago Del Estero,Figueroa,Bandera Bajada,0,0,0,3,0,0,0,5,8
Santiago Del Estero,Figueroa,Caspi Corral,1,0,0,0,0,0,0,5,6
Santiago Del Estero,Figueroa,La Cañada,0,0,0,4,0,1,0,45,50
Santiago Del Estero,Figueroa,Vaca Huañuna,0,0,0,0,0,0,0,3,3
Santiago Del Estero,Figueroa,Villa Figueroa,0,0,0,1,0,0,0,3,4
Santiago Del Estero,Figueroa,La Invernada,1,0,0,2,0,0,0,1,4
Santiago Del Estero,General Taboada,Añatuya,192,752,0,1327,200,4,0,365,2840
Santiago Del Estero,General Taboada,Averías,0,0,0,0,0,0,0,4,4
Santiago Del Estero,General Taboada,Estación Tacañitas,0,0,0,2,0,1,0,3,6
Santiago Del Estero,General Taboada,Los Juríes,0,153,0,4,0,1,0,0,158
Santiago Del Estero,General Taboada,Tomás Young,0,43,0,0,0,0,0,2,45
Santiago Del Estero,Guasayán,Lavalle,1,0,0,0,200,2,0,1,204
Santiago Del Estero,Guasayán,San Pedro,1,0,0,0,0,0,0,2,3
Santiago Del Estero,Jiménez,El Arenal,0,0,0,0,72,1,0,0,73
Santiago Del Estero,Jiménez,El Bobadal,0,0,0,0,5,1,0,0,6
Santiago Del Estero,Jiménez,El Charco,0,0,0,3,30,0,0,0,33
Santiago Del Estero,Jiménez,Gramilla,0,0,0,1,48,0,0,0,49
Santiago Del Estero,Jiménez,Isca Yacu,0,0,0,0,7,0,0,0,7
Santiago Del Estero,Jiménez,Pozo Hondo,0,0,0,3,181,3,0,0,187
Santiago Del Estero,Juan F. Ibarra,El Colorado,0,0,0,0,20,1,0,0,21
Santiago Del Estero,Juan F. Ibarra,El Cuadrado,0,0,0,0,0,1,0,121,122
Santiago Del Estero,Juan F. Ibarra,Matará,0,0,0,3,0,1,0,20,24
Santiago Del Estero,Juan F. Ibarra,Suncho Corral,243,0,0,0,0,2,0,73,318
Santiago Del Estero,Juan F. Ibarra,Vilelas,1,0,0,0,0,1,0,2,4
Santiago Del Estero,Loreto,Villa San Martín (Est. Loreto),0,0,0,0,0,1,0,341,342
Santiago Del Estero,Mitre,Villa Unión,0,3,0,0,0,1,0,0,4
Santiago Del Estero,Moreno,Aerolito,1,0,0,0,25,2,0,0,28
Santiago Del Estero,Moreno,Alhuampa,1,0,0,1,20,1,0,0,23
Santiago Del Estero,Moreno,Hasse,1,0,0,0,15,0,0,0,16
Santiago Del Estero,Moreno,Pueblo Pablo Torelo (Est. Otumpa),1,0,0,1,50,0,0,0,52
Santiago Del Estero,Moreno,Quimilí,382,661,0,0,250,6,0,8,1307
Santiago Del Estero,Moreno,Roversi,1,0,0,0,15,1,0,0,17
Santiago Del Estero,Moreno,Tintina,0,0,0,149,0,3,0,0,152
Santiago Del Estero,Moreno,Weisburd,0,0,0,0,0,0,0,32,32
Santiago Del Estero,Moreno,Hernán Mejía Miraval,1,0,0,0,0,0,0,0,1
Santiago Del Estero,Moreno,Patay,1,0,0,0,0,1,0,0,2
Santiago Del Estero,Moreno,Las Tinajas,0,0,0,0,0,2,0,0,2
Santiago Del Estero,Ojo de Agua,OTROS,0,0,0,0,0,4,0,0,4
Santiago Del Estero,Ojo de Agua,Sol de Julio,0,0,0,0,0,2,0,39,41
Santiago Del Estero,Ojo de Agua,Villa Ojo de Agua,0,0,0,4,333,0,0,62,399
Santiago Del Estero,OTROS,OTROS,0,0,0,0,310,0,0,0,310
Santiago Del Estero,Pellegrini,El Mojón,0,0,0,0,20,0,0,4,24
Santiago Del Estero,Pellegrini,Las Delicias,0,0,0,0,38,0,0,3,41
Santiago Del Estero,Pellegrini,Nueva Esperanza,0,0,0,3,134,1,0,10,148
Santiago Del Estero,Pellegrini,Rapelli,1,0,0,2,13,0,0,0,16
Santiago Del Estero,Pellegrini,Santo Domingo,0,0,0,0,60,0,0,5,65
Santiago Del Estero,Quebrachos,Sumampa,0,147,0,0,0,1,0,45,193
Santiago Del Estero,Quebrachos,Sumampa Viejo,0,0,0,0,0,0,0,18,18
Santiago Del Estero,Quebrachos,Ramírez de Velazco,1,0,0,0,0,0,0,0,1
Santiago Del Estero,Río Hondo,Chañar Pozo de Abajo,0,0,0,0,3,0,0,0,3
Santiago Del Estero,Río Hondo,Chauchillas,0,0,0,0,2,1,0,0,3
Santiago Del Estero,Río Hondo,Colonia Tinco,0,0,0,0,4,1,0,0,5
Santiago Del Estero,Río Hondo,El Charco,0,0,0,0,0,1,0,0,1
Santiago Del Estero,Río Hondo,Gramilla,0,0,0,0,0,1,0,73,74
Santiago Del Estero,Río Hondo,Los Núñez,0,0,0,1,7,0,0,0,8
Santiago Del Estero,Río Hondo,Mansupa,0,0,0,0,2,0,0,0,2
Santiago Del Estero,Río Hondo,Pozuelos,0,0,0,0,0,1,0,0,1
Santiago Del Estero,Río Hondo,Termas de Río Hondo,2433,0,0,3,80,1,0,377,2894
Santiago Del Estero,Río Hondo,Villa Río Hondo,0,0,0,0,10,0,0,0,10
Santiago Del Estero,Rivadavia,Colonia Alpina,0,50,0,0,0,1,0,45,96
Santiago Del Estero,Rivadavia,Palo Negro,0,0,0,0,0,0,0,8,8
Santiago Del Estero,Rivadavia,Selva,0,557,0,452,0,2,0,256,1267
Santiago Del Estero,Robles,Beltrán,151,0,0,0,0,1,0,70,222
Santiago Del Estero,Robles,Colonia El Simbolar,0,0,0,0,0,2,0,42,44
Santiago Del Estero,Robles,Fernández,737,0,0,2,0,1,0,108,848
Santiago Del Estero,Robles,Ingeniero Forres (Est. Chaguar Punco),0,0,0,1,0,1,0,96,98
Santiago Del Estero,Robles,Vilmer,0,0,0,1,0,1,0,0,2
Santiago Del Estero,Salavina,Chilca Juliana,0,0,0,2,0,1,0,1,4
Santiago Del Estero,Salavina,Los Telares,0,0,0,2,0,1,0,0,3
Santiago Del Estero,Salavina,Villa Salavina,0,0,0,0,0,1,0,1,2
Santiago Del Estero,San Martín,Brea Pozo,0,0,0,0,0,1,0,73,74
Santiago Del Estero,San Martín,Estación Robles,0,0,0,0,0,1,0,0,1
Santiago Del Estero,San Martín,Estación Taboada,0,0,0,0,0,1,0,3,4
Santiago Del Estero,Sarmiento,Garza,0,0,0,0,0,1,0,0,1
Santiago Del Estero,Silípica,Nueva Francia,1,0,0,0,0,1,0,31,33
Santiago Del Estero,Silípica,Árraga,1,0,0,2,0,1,0,83,87
Santiago Del Estero,Silípica,Simbol,1,0,0,0,0,0,0,1,2
Tierra Del Fuego,Río Grande,Río Grande,8102,19558,137,397,138,15,0,3,28350
Tierra Del Fuego,Río Grande,Tolhuin,281,0,0,2,0,1,0,45,329
Tierra Del Fuego,Ushuaia,Laguna Escondida,0,0,0,0,0,2,0,0,2
Tierra Del Fuego,Ushuaia,Ushuaia,4371,21735,175,4,178,4,0,109,26576
Tierra Del Fuego,ANTARTIDA ARGENTINA,Base Orcadas,0,0,0,0,0,1,0,0,1
Tierra Del Fuego,ANTARTIDA ARGENTINA,Base Belgrano Ii,0,0,0,1,0,0,0,0,1
Tierra Del Fuego,ANTARTIDA ARGENTINA,Base San Martin,0,0,0,1,0,0,0,0,1
Tucuman,Burruyacú,7 de Abril,0,0,0,0,0,3,0,3,6
Tucuman,Burruyacú,OTROS,0,0,0,0,0,1,0,0,1
Tucuman,Burruyacú,Villa Burruyacú,0,0,0,12,0,3,0,3,18
Tucuman,Burruyacú,Garmendia,0,0,0,0,0,0,0,3,3
Tucuman,Burruyacú,Piedrabuena,0,0,0,0,0,0,0,3,3
Tucuman,Capital,San Miguel de Tucumán (Est. Tucumán),46392,19632,30,129584,338,15,0,504,196495
Tucuman,Chicligasta,Arcadia,19,0,0,0,0,0,0,0,19
Tucuman,Chicligasta,Concepción,3343,75,0,2480,0,0,0,23,5921
Tucuman,Chicligasta,La Trinidad,5,0,0,0,0,0,0,0,5
Tucuman,Cruz Alta,Alderetes,0,8,0,2970,5,0,0,0,2983
Tucuman,Cruz Alta,Banda del Río Salí,0,74,0,2625,14,0,0,96,2809
Tucuman,Cruz Alta,La Florida,1,0,0,0,0,2,0,10,13
Tucuman,Cruz Alta,Pacará,0,0,0,0,0,0,0,2,2
Tucuman,Cruz Alta,Ranchillos,0,0,0,0,0,0,0,1,1
Tucuman,Cruz Alta,San Andrés,438,0,0,2,0,0,0,0,440
Tucuman,Cruz Alta,El Bracho,0,0,0,0,0,0,0,10,10
Tucuman,Cruz Alta,Delfín Gallo,0,0,0,0,0,0,0,10,10
Tucuman,Cruz Alta,Los Ralos,0,0,0,0,0,0,0,10,10
Tucuman,Cruz Alta,Las Cejas,0,0,0,0,0,3,0,0,3
Tucuman,Famaillá,Famaillá,1199,0,0,117,0,1,0,80,1397
Tucuman,Graneros,Graneros,0,0,0,0,0,3,0,15,18
Tucuman,Graneros,Lamadrid,0,0,0,4,0,2,0,21,27
Tucuman,Graneros,Taco Ralo,0,0,0,0,0,0,0,36,36
Tucuman,Juan Bautista Alberdi,Juan Bautista Alberdi,1683,0,0,0,0,1,0,0,1684
Tucuman,La Cocha,La Cocha,339,0,0,0,0,4,0,4,347
Tucuman,La Cocha,San José de La Cocha,0,0,0,0,0,2,0,1,3
Tucuman,Leales,Bella Vista,1299,0,0,95,4,0,0,55,1453
Tucuman,Leales,Manuel García Fernández,42,0,0,0,0,0,0,0,42
Tucuman,Leales,Pala Pala,0,0,0,0,0,1,0,15,16
Tucuman,Leales,Río Colorado,0,0,0,0,0,0,0,85,85
Tucuman,Leales,Santa Rosa de Leales,0,0,0,0,0,0,0,30,30
Tucuman,Leales,Villa de Leales,0,0,0,0,0,0,0,30,30
Tucuman,Leales,Villa Fiad - Ingenio Leales,0,0,0,0,0,0,0,15,15
Tucuman,Lules,El Manantial,0,5,0,2526,1,0,0,29,2561
Tucuman,Lules,Ingenio San Pablo,757,0,0,193,0,0,0,187,1137
Tucuman,Lules,La Reducción,379,0,0,0,0,0,0,0,379
Tucuman,Lules,Lules,1934,2,0,726,3,0,0,415,3080
Tucuman,Monteros,Acheral,13,0,0,145,0,0,0,11,169
Tucuman,Monteros,Monteros,1806,0,0,20,0,0,0,226,2052
Tucuman,Monteros,Pueblo Independencia,4,0,0,0,0,0,0,0,4
Tucuman,Monteros,Río Seco,13,0,0,6,0,0,0,330,349
Tucuman,Monteros,Santa Lucía,2,0,0,0,0,0,0,13,15
Tucuman,Monteros,Villa Quinteros,13,0,0,0,0,0,0,391,404
Tucuman,Monteros,Capitán Cáceres,0,0,0,0,0,0,0,40,40
Tucuman,Monteros,Sargento Moya,0,0,0,0,0,0,0,29,29
Tucuman,Monteros,Teniente Berdina,0,0,0,0,0,0,0,26,26
Tucuman,OTROS,OTROS,0,0,0,0,9,0,0,0,9
Tucuman,Río Chico,Aguilares,2446,0,0,0,0,0,0,93,2539
Tucuman,Río Chico,Los Sarmientos,41,0,0,0,0,0,0,0,41
Tucuman,Río Chico,Santa Ana,2,0,0,0,0,0,0,0,2
Tucuman,Simoca,Simoca,0,0,0,0,0,0,0,71,71
Tucuman,Simoca,Atahona,0,0,0,0,0,0,0,15,15
Tucuman,Simoca,Monteagudo,0,0,0,0,0,0,0,17,17
Tucuman,Simoca,Nueva Trinidad,0,0,0,0,0,0,0,68,68
Tucuman,Simoca,Villa Chicligasta,0,0,0,0,0,0,0,221,221
Tucuman,Tafí del Valle,Amaicha del Valle,0,0,0,419,0,1,0,138,558
Tucuman,Tafí del Valle,Colalao del Valle,0,0,0,0,0,0,0,56,56
Tucuman,Tafí del Valle,El Mollar,0,0,0,0,0,1,0,11,12
Tucuman,Tafí del Valle,Tafí del Valle,158,0,0,0,1,1,0,98,258
Tucuman,Tafí Viejo,Barrio Lomas de Tafí,301,0,0,0,0,0,0,0,301
Tucuman,Tafí Viejo,Barrio Mutual San Martín,22,0,0,0,0,0,0,0,22
Tucuman,Tafí Viejo,Tafí Viejo,5036,632,0,7283,11,0,0,8,12970
Tucuman,Tafí Viejo,Diagonal Norte - Luz y Fuerza - Los Pocitos - Villa Nueva Italia (6),0,0,0,373,0,0,0,0,373
